https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1599674400000,2020-09-09 18:00:00,ETH/USDT,351.56,358.48,350.68,358.01,90525.081,32154579.37404,30303
1599670800000,2020-09-09 17:00:00,ETH/USDT,351.45,352.06,349.10,351.49,50567.710,17743363.20492,17425
1599667200000,2020-09-09 16:00:00,ETH/USDT,352.30,354.33,348.34,351.45,101980.715,35783481.60827,28795
1599663600000,2020-09-09 15:00:00,ETH/USDT,350.78,354.89,350.78,352.30,111872.250,39496970.18684,32162
1599660000000,2020-09-09 14:00:00,ETH/USDT,347.09,351.49,345.51,350.74,87527.346,30518488.48075,26850
1599656400000,2020-09-09 13:00:00,ETH/USDT,346.57,351.67,346.45,347.10,108080.365,37761022.83243,32892
1599652800000,2020-09-09 12:00:00,ETH/USDT,347.37,349.50,344.71,346.57,69117.380,23961080.63379,23372
1599649200000,2020-09-09 11:00:00,ETH/USDT,345.34,350.00,345.34,347.37,108796.228,37861887.55309,31817
1599645600000,2020-09-09 10:00:00,ETH/USDT,346.40,347.61,343.50,345.34,51690.375,17832617.06560,22436
1599642000000,2020-09-09 09:00:00,ETH/USDT,340.69,347.45,340.01,346.35,104948.660,36151246.41640,31012
1599638400000,2020-09-09 08:00:00,ETH/USDT,342.20,343.50,339.54,340.68,68336.734,23321435.90441,23955
1599634800000,2020-09-09 07:00:00,ETH/USDT,337.14,342.50,336.79,342.11,71051.882,24131033.24804,24654
1599631200000,2020-09-09 06:00:00,ETH/USDT,336.52,338.08,334.30,337.13,45930.805,15430551.35213,18206
1599627600000,2020-09-09 05:00:00,ETH/USDT,335.04,338.46,334.80,336.51,45620.976,15366159.90720,20298
1599624000000,2020-09-09 04:00:00,ETH/USDT,333.88,337.50,332.09,335.04,53336.861,17868810.19466,20421
1599620400000,2020-09-09 03:00:00,ETH/USDT,332.94,334.67,330.58,333.87,62143.891,20675707.49067,23704
1599616800000,2020-09-09 02:00:00,ETH/USDT,339.59,340.53,332.29,332.94,84976.525,28482874.31071,25995
1599613200000,2020-09-09 01:00:00,ETH/USDT,338.51,339.84,336.50,339.60,43818.817,14811917.03415,19152
1599609600000,2020-09-09 00:00:00,ETH/USDT,337.38,341.50,335.22,338.51,78404.786,26551319.64765,26388
1599606000000,2020-09-08 23:00:00,ETH/USDT,336.01,339.15,334.89,337.32,98663.213,33233309.42893,31798
1599602400000,2020-09-08 22:00:00,ETH/USDT,338.41,346.00,325.00,336.09,374010.463,124555501.57895,101732
1599598800000,2020-09-08 21:00:00,ETH/USDT,335.78,339.70,333.58,338.47,79011.862,26552047.38577,23513
1599595200000,2020-09-08 20:00:00,ETH/USDT,334.40,339.38,334.20,335.78,68370.242,23013872.20800,22559
1599591600000,2020-09-08 19:00:00,ETH/USDT,334.45,338.00,332.32,334.41,114765.337,38462656.92615,33586
1599588000000,2020-09-08 18:00:00,ETH/USDT,344.84,345.26,332.10,334.50,159066.992,53616981.65693,44468
1599584400000,2020-09-08 17:00:00,ETH/USDT,343.76,346.46,341.00,344.85,69723.131,23944001.95198,22444
1599580800000,2020-09-08 16:00:00,ETH/USDT,341.27,344.43,340.77,343.77,76841.474,26355262.95443,26522
1599577200000,2020-09-08 15:00:00,ETH/USDT,341.65,344.30,339.06,341.22,106477.642,36399187.94965,35117
1599573600000,2020-09-08 14:00:00,ETH/USDT,335.01,345.22,334.15,341.65,211114.965,72002563.28157,60385
1599570000000,2020-09-08 13:00:00,ETH/USDT,337.03,338.50,331.44,334.94,197054.741,65944385.42633,58166
1599566400000,2020-09-08 12:00:00,ETH/USDT,333.72,338.90,331.76,337.04,194610.285,65282799.72362,49289
1599562800000,2020-09-08 11:00:00,ETH/USDT,338.19,340.31,330.68,333.71,163606.252,54827727.70340,45247
1599559200000,2020-09-08 10:00:00,ETH/USDT,336.33,339.50,333.33,338.20,211060.792,71119576.42045,53627
1599555600000,2020-09-08 09:00:00,ETH/USDT,343.77,345.45,336.28,336.35,152406.860,51958350.57014,42300
1599552000000,2020-09-08 08:00:00,ETH/USDT,346.64,350.80,341.80,343.74,154502.027,53407713.36821,37890
1599548400000,2020-09-08 07:00:00,ETH/USDT,349.37,350.18,345.28,346.65,72704.804,25271650.96384,21880
1599544800000,2020-09-08 06:00:00,ETH/USDT,344.70,350.44,344.43,349.37,88788.589,30806244.93305,24376
1599541200000,2020-09-08 05:00:00,ETH/USDT,346.28,347.06,343.86,344.70,60753.053,20978716.79966,19905
1599537600000,2020-09-08 04:00:00,ETH/USDT,348.78,350.56,344.04,346.31,70408.247,24417819.51293,22371
1599534000000,2020-09-08 03:00:00,ETH/USDT,351.01,353.84,348.34,348.80,58818.882,20616278.82755,20039
1599530400000,2020-09-08 02:00:00,ETH/USDT,347.49,351.89,347.35,351.01,42491.495,14857031.06251,18397
1599526800000,2020-09-08 01:00:00,ETH/USDT,348.00,352.21,346.96,347.49,60959.718,21306103.88436,21160
1599523200000,2020-09-08 00:00:00,ETH/USDT,353.49,356.67,347.91,348.01,122749.431,43232266.40836,34430
1599519600000,2020-09-07 23:00:00,ETH/USDT,352.51,354.86,351.01,353.49,81600.989,28784160.46220,24289
1599516000000,2020-09-07 22:00:00,ETH/USDT,344.82,355.35,344.82,352.49,151251.393,53181769.80443,45312
1599512400000,2020-09-07 21:00:00,ETH/USDT,345.19,348.60,343.43,344.83,38048.903,13183222.89849,19585
1599508800000,2020-09-07 20:00:00,ETH/USDT,345.79,346.24,341.99,345.16,70431.917,24250759.76410,21972
1599505200000,2020-09-07 19:00:00,ETH/USDT,346.83,350.39,344.59,345.79,74529.604,25899947.12790,23712
1599501600000,2020-09-07 18:00:00,ETH/USDT,346.39,348.74,344.30,346.79,71246.592,24690321.08334,22518
1599498000000,2020-09-07 17:00:00,ETH/USDT,348.47,349.23,345.50,346.41,81991.618,28464350.87665,26852
1599494400000,2020-09-07 16:00:00,ETH/USDT,346.04,353.00,344.04,348.53,201617.245,70330993.47371,55003
1599490800000,2020-09-07 15:00:00,ETH/USDT,334.21,347.30,331.79,346.09,242670.007,83053730.00883,63831
1599487200000,2020-09-07 14:00:00,ETH/USDT,337.26,339.51,332.17,334.20,147823.291,49696940.29631,44828
1599483600000,2020-09-07 13:00:00,ETH/USDT,327.97,341.35,324.40,337.27,293864.858,98148486.81302,78885
1599480000000,2020-09-07 12:00:00,ETH/USDT,335.58,338.43,323.02,327.93,330752.348,109152050.84561,88039
1599476400000,2020-09-07 11:00:00,ETH/USDT,339.02,344.33,332.20,335.62,288559.601,97382846.20899,79627
1599472800000,2020-09-07 10:00:00,ETH/USDT,343.47,345.55,338.35,339.00,128982.383,44098539.06706,38420
1599469200000,2020-09-07 09:00:00,ETH/USDT,345.32,348.48,342.50,343.49,95953.460,33130528.34034,29614
1599465600000,2020-09-07 08:00:00,ETH/USDT,343.11,349.31,342.19,345.28,98608.338,34145841.92819,30599
1599462000000,2020-09-07 07:00:00,ETH/USDT,340.21,347.31,337.67,343.11,129211.452,44457647.61031,35965
1599458400000,2020-09-07 06:00:00,ETH/USDT,341.68,343.95,338.75,340.26,142505.270,48650249.19151,39612
1599454800000,2020-09-07 05:00:00,ETH/USDT,346.05,347.18,339.81,341.73,138649.909,47651133.38453,38430
1599451200000,2020-09-07 04:00:00,ETH/USDT,348.22,351.34,345.26,346.05,89275.714,31071047.87162,27350
1599447600000,2020-09-07 03:00:00,ETH/USDT,349.38,350.66,344.08,348.17,117475.556,40801035.99903,30669
1599444000000,2020-09-07 02:00:00,ETH/USDT,356.88,356.88,348.27,349.39,94180.765,33104894.57206,27094
1599440400000,2020-09-07 01:00:00,ETH/USDT,356.20,356.88,352.88,356.87,62600.049,22204547.80646,20590
1599436800000,2020-09-07 00:00:00,ETH/USDT,352.62,358.48,351.60,356.17,96318.918,34253393.77692,29484
1599433200000,2020-09-06 23:00:00,ETH/USDT,351.31,356.00,350.00,352.69,85930.236,30319918.04006,28818
1599429600000,2020-09-06 22:00:00,ETH/USDT,357.17,358.00,347.89,351.31,191210.851,67355821.29943,53601
1599426000000,2020-09-06 21:00:00,ETH/USDT,351.30,360.00,351.21,357.17,97736.000,34899616.47759,31424
1599422400000,2020-09-06 20:00:00,ETH/USDT,353.30,355.67,350.33,351.32,59531.843,20995473.45907,22459
1599418800000,2020-09-06 19:00:00,ETH/USDT,350.66,355.00,349.05,353.33,78191.236,27561318.29496,28508
1599415200000,2020-09-06 18:00:00,ETH/USDT,349.02,353.68,345.20,350.67,92209.300,32290033.90660,30928
1599411600000,2020-09-06 17:00:00,ETH/USDT,354.05,354.44,347.80,349.03,87322.997,30609257.19186,32788
1599408000000,2020-09-06 16:00:00,ETH/USDT,344.41,355.84,340.55,354.15,186794.893,65196109.25543,56488
1599404400000,2020-09-06 15:00:00,ETH/USDT,346.88,347.88,337.03,344.33,185264.651,63316810.45569,50712
1599400800000,2020-09-06 14:00:00,ETH/USDT,348.70,353.14,342.79,346.88,147896.468,51333394.75477,47235
1599397200000,2020-09-06 13:00:00,ETH/USDT,352.93,353.05,345.82,348.72,138502.437,48288656.21000,40930
1599393600000,2020-09-06 12:00:00,ETH/USDT,354.45,358.50,351.30,352.95,187076.638,66397319.56638,53992
1599390000000,2020-09-06 11:00:00,ETH/USDT,349.66,355.90,346.01,354.45,165309.288,58054352.21624,49775
1599386400000,2020-09-06 10:00:00,ETH/USDT,346.06,351.14,341.25,349.73,148405.745,51363293.07177,45695
1599382800000,2020-09-06 09:00:00,ETH/USDT,349.14,354.40,342.04,346.07,214736.501,74720517.76332,62160
1599379200000,2020-09-06 08:00:00,ETH/USDT,339.93,352.58,337.51,349.04,287383.791,99022356.13582,78908
1599375600000,2020-09-06 07:00:00,ETH/USDT,331.11,342.60,327.51,339.89,224595.190,75306683.29874,55269
1599372000000,2020-09-06 06:00:00,ETH/USDT,325.06,332.91,319.67,331.11,120834.623,39297302.12062,38169
1599368400000,2020-09-06 05:00:00,ETH/USDT,321.12,327.00,316.03,325.05,189329.429,61006613.07707,50583
1599364800000,2020-09-06 04:00:00,ETH/USDT,327.83,332.20,320.04,321.17,161351.669,52520053.23353,49567
1599361200000,2020-09-06 03:00:00,ETH/USDT,331.18,333.39,325.86,327.81,113191.877,37253032.69592,37722
1599357600000,2020-09-06 02:00:00,ETH/USDT,330.13,333.61,322.21,331.18,198699.715,65258518.05173,57397
1599354000000,2020-09-06 01:00:00,ETH/USDT,339.11,340.40,328.92,330.03,125176.638,41855282.10735,46274
1599350400000,2020-09-06 00:00:00,ETH/USDT,334.85,343.00,330.23,339.08,195129.940,65914466.91256,62412
1599346800000,2020-09-05 23:00:00,ETH/USDT,320.35,337.95,316.50,334.85,192664.587,63405584.25242,61151
1599343200000,2020-09-05 22:00:00,ETH/USDT,330.83,336.84,320.00,320.29,231940.538,76510255.85094,80883
1599339600000,2020-09-05 21:00:00,ETH/USDT,332.29,334.42,325.71,330.88,138213.008,45577946.60313,48747
1599336000000,2020-09-05 20:00:00,ETH/USDT,323.47,335.00,316.00,332.29,285078.623,93253796.74251,93924
1599332400000,2020-09-05 19:00:00,ETH/USDT,325.48,335.31,310.88,323.42,595298.547,191289784.95385,177504
1599328800000,2020-09-05 18:00:00,ETH/USDT,340.45,345.28,307.36,325.48,682615.604,223834696.01412,193081
1599325200000,2020-09-05 17:00:00,ETH/USDT,352.49,354.75,335.07,340.47,345751.761,119053543.79970,116257
1599321600000,2020-09-05 16:00:00,ETH/USDT,357.38,359.89,338.10,352.49,298840.614,104497032.19464,93540
1599318000000,2020-09-05 15:00:00,ETH/USDT,357.50,360.43,353.85,357.38,148631.664,53070179.30535,45073
1599314400000,2020-09-05 14:00:00,ETH/USDT,357.01,359.12,352.02,357.49,176869.188,62839670.96281,53176
1599310800000,2020-09-05 13:00:00,ETH/USDT,336.52,357.07,336.00,357.01,348654.767,121844824.95594,104419
1599307200000,2020-09-05 12:00:00,ETH/USDT,356.37,361.16,335.00,336.52,579958.123,200122444.46722,179870
1599303600000,2020-09-05 11:00:00,ETH/USDT,363.11,366.00,347.55,356.37,468834.818,166940990.80502,142851
1599300000000,2020-09-05 10:00:00,ETH/USDT,366.75,371.29,362.50,363.14,221321.442,81225693.73751,78605
1599296400000,2020-09-05 09:00:00,ETH/USDT,373.04,376.00,366.00,366.75,249846.185,92866804.14494,78918
1599292800000,2020-09-05 08:00:00,ETH/USDT,380.72,380.72,372.61,373.09,137748.826,51864748.97088,46783
1599289200000,2020-09-05 07:00:00,ETH/USDT,385.95,385.95,378.31,380.72,111825.708,42662536.10434,36404
1599285600000,2020-09-05 06:00:00,ETH/USDT,381.64,388.00,380.66,385.95,87853.049,33805590.42155,31944
1599282000000,2020-09-05 05:00:00,ETH/USDT,384.73,385.90,380.51,381.65,92770.851,35542328.61166,32596
1599278400000,2020-09-05 04:00:00,ETH/USDT,387.10,389.41,384.60,384.75,73390.424,28392990.87776,28173
1599274800000,2020-09-05 03:00:00,ETH/USDT,387.91,390.80,386.02,387.15,63354.144,24574306.47283,26126
1599271200000,2020-09-05 02:00:00,ETH/USDT,390.67,392.03,386.84,387.91,67021.712,26087185.34450,28694
1599267600000,2020-09-05 01:00:00,ETH/USDT,389.38,392.79,385.39,390.67,82246.618,31959241.56289,31003
1599264000000,2020-09-05 00:00:00,ETH/USDT,385.24,394.89,384.42,389.37,111867.930,43668193.04931,40896
1599260400000,2020-09-04 23:00:00,ETH/USDT,387.41,388.49,384.31,385.20,84709.418,32708488.15815,31887
1599256800000,2020-09-04 22:00:00,ETH/USDT,388.33,393.33,386.20,387.51,86038.576,33528907.29590,34905
1599253200000,2020-09-04 21:00:00,ETH/USDT,391.29,393.22,387.52,388.32,50059.953,19539385.75154,26055
1599249600000,2020-09-04 20:00:00,ETH/USDT,391.33,392.69,387.17,391.28,80359.071,31361372.42341,29626
1599246000000,2020-09-04 19:00:00,ETH/USDT,387.53,392.70,384.99,391.27,138620.559,53890202.60875,42974
1599242400000,2020-09-04 18:00:00,ETH/USDT,383.72,387.66,378.20,387.62,125264.808,47930728.72414,42410
1599238800000,2020-09-04 17:00:00,ETH/USDT,385.25,386.14,379.67,383.75,106719.507,40848627.59839,42649
1599235200000,2020-09-04 16:00:00,ETH/USDT,384.48,388.00,376.26,385.25,188605.140,72124136.74264,62155
1599231600000,2020-09-04 15:00:00,ETH/USDT,383.27,385.84,371.49,384.28,323886.276,122238738.54742,94834
1599228000000,2020-09-04 14:00:00,ETH/USDT,391.50,393.42,356.14,383.51,670727.037,252701486.24151,162238
1599224400000,2020-09-04 13:00:00,ETH/USDT,394.91,399.00,391.50,391.53,109040.899,43098001.12353,36823
1599220800000,2020-09-04 12:00:00,ETH/USDT,395.16,397.77,391.10,394.91,118634.023,46833209.26700,35968
1599217200000,2020-09-04 11:00:00,ETH/USDT,395.32,396.42,390.50,395.17,129077.228,50796349.31519,40756
1599213600000,2020-09-04 10:00:00,ETH/USDT,400.25,400.43,395.10,395.32,121068.210,48180029.51644,39342
1599210000000,2020-09-04 09:00:00,ETH/USDT,395.95,400.63,392.55,400.21,126269.957,50130194.79858,42143
1599206400000,2020-09-04 08:00:00,ETH/USDT,386.26,398.40,386.18,395.89,241379.578,94974125.29942,65533
1599202800000,2020-09-04 07:00:00,ETH/USDT,382.88,387.00,375.20,386.29,230300.992,88011418.35948,55239
1599199200000,2020-09-04 06:00:00,ETH/USDT,388.37,388.96,382.61,382.82,83795.601,32317099.86824,24116
1599195600000,2020-09-04 05:00:00,ETH/USDT,387.45,389.16,384.52,388.38,73958.357,28631317.09456,25896
1599192000000,2020-09-04 04:00:00,ETH/USDT,383.70,389.29,383.23,387.45,93316.034,36073526.18430,33330
1599188400000,2020-09-04 03:00:00,ETH/USDT,387.21,389.09,383.02,383.69,83485.466,32270195.18577,29924
1599184800000,2020-09-04 02:00:00,ETH/USDT,387.72,388.64,380.36,387.26,140528.326,54084241.62832,46148
1599181200000,2020-09-04 01:00:00,ETH/USDT,388.87,390.91,385.23,387.72,114788.239,44581318.67335,41451
1599177600000,2020-09-04 00:00:00,ETH/USDT,381.52,391.69,373.01,388.86,285775.355,109908395.38986,94628
1599174000000,2020-09-03 23:00:00,ETH/USDT,396.37,396.62,371.00,381.62,570791.984,218613798.87334,147855
1599170400000,2020-09-03 22:00:00,ETH/USDT,402.81,403.99,395.00,396.38,105369.077,41990459.35761,35006
1599166800000,2020-09-03 21:00:00,ETH/USDT,406.31,407.44,398.50,402.81,75100.835,30237248.61965,28301
1599163200000,2020-09-03 20:00:00,ETH/USDT,401.86,408.00,401.31,406.32,87531.079,35503264.59181,36601
1599159600000,2020-09-03 19:00:00,ETH/USDT,398.63,405.00,396.12,401.89,103647.846,41609286.11812,40597
1599156000000,2020-09-03 18:00:00,ETH/USDT,400.58,403.64,394.02,398.62,145361.070,58079080.45416,52378
1599152400000,2020-09-03 17:00:00,ETH/USDT,392.04,406.34,391.92,400.53,232722.492,93155616.72933,82789
1599148800000,2020-09-03 16:00:00,ETH/USDT,403.75,408.00,391.50,391.95,286106.253,114647664.20848,96943
1599145200000,2020-09-03 15:00:00,ETH/USDT,412.71,412.71,391.14,403.69,502849.784,202341774.46757,128077
1599141600000,2020-09-03 14:00:00,ETH/USDT,418.73,418.95,409.39,412.80,165315.921,68259784.66890,55790
1599138000000,2020-09-03 13:00:00,ETH/USDT,412.36,419.13,408.00,418.79,183876.184,75924926.18403,58330
1599134400000,2020-09-03 12:00:00,ETH/USDT,423.04,426.20,399.96,412.33,685582.702,281609713.10593,167665
1599130800000,2020-09-03 11:00:00,ETH/USDT,425.00,429.68,421.04,423.00,226436.779,96192991.91153,68041
1599127200000,2020-09-03 10:00:00,ETH/USDT,430.87,432.81,422.00,425.05,187293.746,80089655.43797,56932
1599123600000,2020-09-03 09:00:00,ETH/USDT,437.26,437.98,430.56,430.87,96144.958,41839289.68224,30514
1599120000000,2020-09-03 08:00:00,ETH/USDT,436.94,439.07,433.21,437.23,129374.654,56411213.73274,36631
1599116400000,2020-09-03 07:00:00,ETH/USDT,427.76,438.00,423.37,437.00,193020.966,83242263.05329,51363
1599112800000,2020-09-03 06:00:00,ETH/USDT,432.03,435.00,425.36,427.77,174704.951,75138508.51321,51167
1599109200000,2020-09-03 05:00:00,ETH/USDT,435.07,437.37,430.00,432.02,205131.619,88993752.60567,51387
1599105600000,2020-09-03 04:00:00,ETH/USDT,442.77,445.82,433.10,435.09,158964.381,69811450.45022,45037
1599102000000,2020-09-03 03:00:00,ETH/USDT,447.75,449.00,440.26,442.79,122352.842,54305561.44770,32788
1599098400000,2020-09-03 02:00:00,ETH/USDT,448.47,450.91,445.64,447.72,112552.297,50443864.61906,32790
1599094800000,2020-09-03 01:00:00,ETH/USDT,444.48,448.65,441.58,448.47,106809.754,47557298.36012,30826
1599091200000,2020-09-03 00:00:00,ETH/USDT,439.74,446.53,438.00,444.41,124564.075,55200113.42819,33363
1599087600000,2020-09-02 23:00:00,ETH/USDT,442.77,443.40,438.71,439.75,92188.293,40664035.83062,25648
1599084000000,2020-09-02 22:00:00,ETH/USDT,438.45,445.00,435.93,442.78,107588.976,47466984.35158,30531
1599080400000,2020-09-02 21:00:00,ETH/USDT,436.13,438.63,434.90,438.46,43958.186,19199906.75671,19038
1599076800000,2020-09-02 20:00:00,ETH/USDT,436.19,437.52,431.30,436.14,88498.695,38433397.73076,29803
1599073200000,2020-09-02 19:00:00,ETH/USDT,436.63,437.96,432.75,436.20,108917.316,47453492.84108,36850
1599069600000,2020-09-02 18:00:00,ETH/USDT,431.99,436.73,428.79,436.73,116016.075,50255191.11417,38994
1599066000000,2020-09-02 17:00:00,ETH/USDT,427.79,434.28,426.00,431.99,142235.920,61329993.49783,44566
1599062400000,2020-09-02 16:00:00,ETH/USDT,432.84,437.01,421.00,427.78,350207.613,149934339.21354,103465
1599058800000,2020-09-02 15:00:00,ETH/USDT,431.44,438.30,429.73,432.83,223881.524,97220475.81583,72048
1599055200000,2020-09-02 14:00:00,ETH/USDT,441.62,442.88,426.36,431.36,302948.551,131815140.05011,85800
1599051600000,2020-09-02 13:00:00,ETH/USDT,444.02,448.68,440.00,441.65,169644.067,75303640.03648,52880
1599048000000,2020-09-02 12:00:00,ETH/USDT,441.73,448.39,437.78,443.97,259460.150,115179623.47808,71952
1599044400000,2020-09-02 11:00:00,ETH/USDT,460.18,460.18,418.30,441.73,814515.051,359065071.25028,182667
1599040800000,2020-09-02 10:00:00,ETH/USDT,471.38,471.88,457.34,460.18,247657.654,114800107.17166,64797
1599037200000,2020-09-02 09:00:00,ETH/USDT,469.47,472.59,468.32,471.38,68572.460,32304035.09323,27756
1599033600000,2020-09-02 08:00:00,ETH/USDT,467.60,470.76,463.56,469.48,160223.668,74864825.02741,44216
1599030000000,2020-09-02 07:00:00,ETH/USDT,474.07,474.50,466.52,467.51,111880.473,52648437.87619,34189
1599026400000,2020-09-02 06:00:00,ETH/USDT,477.28,477.34,471.39,474.07,117287.879,55566979.22712,32045
1599022800000,2020-09-02 05:00:00,ETH/USDT,476.98,482.44,475.88,477.37,87736.705,42030131.03528,30326
1599019200000,2020-09-02 04:00:00,ETH/USDT,470.51,479.30,470.25,476.96,86811.330,41261350.53344,27626
1599015600000,2020-09-02 03:00:00,ETH/USDT,470.51,473.01,469.41,470.50,61749.975,29097133.38467,23231
1599012000000,2020-09-02 02:00:00,ETH/USDT,471.70,474.59,468.32,470.46,72961.130,34411743.16394,27446
1599008400000,2020-09-02 01:00:00,ETH/USDT,469.60,474.88,465.76,471.72,118303.160,55723282.70976,40707
1599004800000,2020-09-02 00:00:00,ETH/USDT,475.70,479.53,466.81,469.63,174757.257,82639762.22580,52076
1599001200000,2020-09-01 23:00:00,ETH/USDT,481.80,485.40,471.10,475.61,132009.224,63126069.41989,40635
1598997600000,2020-09-01 22:00:00,ETH/USDT,483.05,489.32,479.65,481.80,165314.730,79959415.80506,46712
1598994000000,2020-09-01 21:00:00,ETH/USDT,482.15,485.79,480.37,483.04,70446.811,34026639.33400,25502
1598990400000,2020-09-01 20:00:00,ETH/USDT,476.16,483.00,476.12,482.13,56576.443,27134188.09245,21598
1598986800000,2020-09-01 19:00:00,ETH/USDT,478.41,479.80,475.24,476.11,49096.602,23441916.36874,20415
1598983200000,2020-09-01 18:00:00,ETH/USDT,475.63,479.82,475.31,478.39,65781.689,31439944.10442,23415
1598979600000,2020-09-01 17:00:00,ETH/USDT,479.00,480.50,474.50,475.63,93290.904,44502603.04751,29049
1598976000000,2020-09-01 16:00:00,ETH/USDT,482.49,483.98,475.55,479.01,188584.057,90479698.90001,58389
1598972400000,2020-09-01 15:00:00,ETH/USDT,473.07,486.80,472.49,482.50,386404.020,185866910.89525,98402
1598968800000,2020-09-01 14:00:00,ETH/USDT,468.89,473.38,460.59,473.06,202343.635,94413018.58228,53406
1598965200000,2020-09-01 13:00:00,ETH/USDT,470.40,471.66,467.75,468.90,78062.409,36653265.23184,30356
1598961600000,2020-09-01 12:00:00,ETH/USDT,469.01,472.64,466.23,470.39,91880.754,43127588.07728,30757
1598958000000,2020-09-01 11:00:00,ETH/USDT,471.52,472.02,466.00,469.01,123472.632,57930578.57340,39843
1598954400000,2020-09-01 10:00:00,ETH/USDT,470.88,474.26,467.80,471.55,171476.486,80665078.45803,50203
1598950800000,2020-09-01 09:00:00,ETH/USDT,461.48,473.04,459.60,470.88,175819.278,82104967.43110,55412
1598947200000,2020-09-01 08:00:00,ETH/USDT,463.89,464.66,457.91,461.47,105934.414,48863068.43033,32059
1598943600000,2020-09-01 07:00:00,ETH/USDT,463.84,466.07,458.48,463.99,151891.926,70107226.96864,38955
1598940000000,2020-09-01 06:00:00,ETH/USDT,456.39,467.40,454.55,463.82,295761.064,136354824.48891,79898
1598936400000,2020-09-01 05:00:00,ETH/USDT,445.55,456.42,443.01,456.33,198414.434,89090097.27933,56588
1598932800000,2020-09-01 04:00:00,ETH/USDT,443.86,447.85,442.16,445.53,128217.170,57085370.39669,38660
1598929200000,2020-09-01 03:00:00,ETH/USDT,437.08,444.79,436.07,443.84,145402.717,64199401.99945,46255
1598925600000,2020-09-01 02:00:00,ETH/USDT,436.43,437.63,434.82,437.08,46135.377,20124706.09363,15472
1598922000000,2020-09-01 01:00:00,ETH/USDT,433.47,436.98,432.80,436.43,47637.631,20730021.61699,18201
1598918400000,2020-09-01 00:00:00,ETH/USDT,434.03,435.50,429.25,433.60,95623.110,41323063.21770,31040
1598914800000,2020-08-31 23:00:00,ETH/USDT,435.35,438.42,433.82,434.03,58906.362,25700312.74965,20356
1598911200000,2020-08-31 22:00:00,ETH/USDT,431.06,437.76,430.03,435.34,52155.328,22673684.12719,22414
1598907600000,2020-08-31 21:00:00,ETH/USDT,432.20,434.83,430.66,431.06,51980.544,22487148.15559,19889
1598904000000,2020-08-31 20:00:00,ETH/USDT,436.88,438.67,428.92,432.19,124349.322,53829232.87337,46775
1598900400000,2020-08-31 19:00:00,ETH/USDT,436.78,438.71,435.34,436.89,54516.703,23825752.68873,18833
1598896800000,2020-08-31 18:00:00,ETH/USDT,434.24,439.07,434.00,436.78,71882.205,31383022.93461,26892
1598893200000,2020-08-31 17:00:00,ETH/USDT,432.97,434.88,431.45,434.24,47530.999,20590877.88391,18365
1598889600000,2020-08-31 16:00:00,ETH/USDT,434.51,436.00,432.80,432.98,56849.934,24693953.32400,27829
1598886000000,2020-08-31 15:00:00,ETH/USDT,435.17,435.85,432.00,434.50,58656.640,25453019.79746,22842
1598882400000,2020-08-31 14:00:00,ETH/USDT,434.48,435.84,431.30,435.17,87471.908,37913446.23383,28274
1598878800000,2020-08-31 13:00:00,ETH/USDT,436.60,439.49,433.06,434.47,130133.291,56785246.22423,42620
1598875200000,2020-08-31 12:00:00,ETH/USDT,432.57,438.80,430.91,436.59,149098.823,64813440.44319,47817
1598871600000,2020-08-31 11:00:00,ETH/USDT,426.69,435.07,425.98,432.55,146351.253,63168410.77963,45626
1598868000000,2020-08-31 10:00:00,ETH/USDT,421.90,427.61,421.13,426.69,69792.981,29700320.12828,26019
1598864400000,2020-08-31 09:00:00,ETH/USDT,420.53,423.88,419.39,421.91,50647.385,21393536.28959,19206
1598860800000,2020-08-31 08:00:00,ETH/USDT,421.13,421.86,418.82,420.53,41924.280,17620875.67709,17197
1598857200000,2020-08-31 07:00:00,ETH/USDT,424.10,424.24,418.20,421.15,63924.973,26907113.27914,20489
1598853600000,2020-08-31 06:00:00,ETH/USDT,423.26,424.31,420.03,424.11,58233.851,24584236.81326,19821
1598850000000,2020-08-31 05:00:00,ETH/USDT,424.84,425.98,422.60,423.27,34289.427,14543876.68380,15915
1598846400000,2020-08-31 04:00:00,ETH/USDT,425.23,428.28,424.37,424.84,34623.919,14763887.65248,15199
1598842800000,2020-08-31 03:00:00,ETH/USDT,425.58,426.96,424.30,425.23,32436.156,13801094.31467,14337
1598839200000,2020-08-31 02:00:00,ETH/USDT,426.85,428.00,425.40,425.61,26794.843,11429126.45298,12547
1598835600000,2020-08-31 01:00:00,ETH/USDT,426.34,427.74,424.03,426.83,62085.677,26461060.98626,19738
1598832000000,2020-08-31 00:00:00,ETH/USDT,429.12,430.86,425.66,426.35,79032.778,33859264.98217,24545
1598828400000,2020-08-30 23:00:00,ETH/USDT,424.03,430.28,423.88,429.11,96751.243,41420959.58820,30969
1598824800000,2020-08-30 22:00:00,ETH/USDT,421.82,424.41,421.30,424.03,34528.212,14604405.78896,14682
1598821200000,2020-08-30 21:00:00,ETH/USDT,423.13,425.06,420.62,421.82,38764.367,16391085.74518,15598
1598817600000,2020-08-30 20:00:00,ETH/USDT,425.29,426.63,420.60,423.13,79623.258,33660774.75929,30582
1598814000000,2020-08-30 19:00:00,ETH/USDT,426.77,428.00,424.76,425.25,62440.184,26617199.78428,23523
